restart,step,smiles,pIC50,QED,SA,MW,LogP,LogP_Penalty,Reward
52,1,O=C(NCc1ccccc1)[C@H]1CCCN(C(=O)C(=O)N2CCN(C3CCCCC3)CC2)C1,7.597600000000008,0.7273904580182221,2.727066798426957,440.5880000000004,2.0183,0.0,8.688588549166424
80,39,Clc1ccc(-c2ccnc(C3=[NH+]CCCS3)c2)cc1Cl,7.559300000000008,0.9192411095184664,3.3067911269564245,324.256,3.0195000000000016,0.0,8.6882414420636
60,50,COCCc1cccc(Cc2cccc(COC)c2OC)c1OC,7.569700000000008,0.70344124042064,2.336130767790925,330.4240000000001,3.629900000000003,0.0,8.687807543431235
49,5,O=C(c1ccc(F)cc1)c1ccc([C@@H]2CCS(=O)(=O)C2)cc1,7.527100000000008,0.8176555826667907,2.4770271725229893,318.3690000000001,2.958800000000002,0.0,8.68769318338514
10,8,COCc1ccc(Cc2ccc(CCOC(C)C)cc2)cc1,7.602500000000009,0.7192883234041092,1.863606873670273,298.426,4.391300000000004,0.0,8.686897253061309
52,5,NC(=O)CN(CCc1ccc(CC2(O)CCCCC2)cc1)C1CCCCC1,7.564500000000009,0.732771390643335,2.4414454884652415,372.55300000000017,3.586800000000002,0.0,8.686741146475152
82,3,COc1ccc(CC(=O)N(C)C2CC[NH+](c3ccccc3)CC2)cc1,7.5540000000000065,0.9048884006939912,3.1977243130997195,339.45900000000006,2.0751,0.0,8.68667176903703
14,3,COCCN(C)C(=O)c1cc(C(=O)OCCc2cc(C)ccc2C)ccc1F,7.584800000000007,0.6501643638476613,2.234654098109216,387.4510000000001,3.5604400000000025,0.0,8.686416772112917
50,42,COCc1ccc(-c2nc(-c3nc(OC)cs3)cs2)cc1,7.572800000000008,0.7105603129366123,2.4137399634334304,318.423,4.088600000000003,0.0,8.686208898000782
34,5,CCN(Cc1ccc(-c2nccn2C)cc1)c1ccc2c(c1)C(=O)NC2=O,7.575600000000006,0.7105013635442354,2.455626061738121,360.41700000000014,2.997200000000001,0.0,8.685288075598312
73,24,CC(C)S(=O)(=O)Cc1ccc(Cc2ccc(CS(=O)(=O)C(C)C)cc2)cc1,7.568800000000002,0.6637363754606935,2.1541888394898336,408.5850000000001,3.9238000000000035,0.0,8.685249303781365
57,4,CN(C)c1cccc(C(=O)c2ccc(CN3CCN(CCC4(O)CCCCC4)CC3)cc2)c1,7.618300000000005,0.6126849706716369,2.3952632316329385,449.63900000000035,4.186500000000003,0.0,8.68511616217253
81,2,O=C(NCc1ccccc1)[C@H]1CCCN(C2CCCCC2)C1,7.5239000000000065,0.9246298413050994,2.2804756588753463,300.4460000000001,3.347500000000002,0.0,8.684546408137535
2,7,COc1cc(Cc2ccc(-c3cc(C(=O)CCC(N)=O)ccn3)cc2)ccn1,7.608300000000003,0.6101888092221319,2.300100236970355,375.428,3.1912000000000003,0.0,8.683384380914035
52,9,NC(=O)CCCc1csc(CCc2ccc(CCC(N)=O)cc2)n1,7.564400000000004,0.689920275810404,2.267014025709475,345.4680000000001,2.1541999999999994,0.0,8.682658735334257
39,1,O=C(Cc1ccccc1C(=O)NC1CCOCC1)OCc1c(F)cccc1F,7.523000000000005,0.7712101204236138,2.2630392754318933,389.398,3.159500000000002,0.0,8.682301132668623
17,1,Cc1sc(NC(=O)Cc2ccc(C(=O)OC(C)C)cc2)c(CC(N)=O)c1C,7.561900000000006,0.7119872625273136,2.3696728533027205,388.4890000000002,3.1391400000000003,0.0,8.68092634593339
27,5,C#COc1ccc(-c2ccc(CCC)cc2)c([C@@H]2CCS(=O)(=O)C2)c1,7.614100000000011,0.7567738959828381,3.1164968856442137,354.47100000000006,4.177700000000002,0.0,8.680837259427008
36,33,COCCc1ccc(-c2ccc(-c3c(OC)cccc3OC)o2)o1,7.601800000000006,0.642716850056219,2.427707051481656,328.3640000000001,4.412700000000004,0.0,8.680387719879949
93,16,CCCCCc1ccnc(-c2cc(CC[NH3+])c(O)c(OC)c2)c1,7.592900000000004,0.7357783959551135,2.7707835599560813,315.437,2.9799000000000007,0.0,8.6795553064146
43,22,COCCc1cc(Cc2ccc(Cc3cc(OC)ccn3)cc2)ccn1,7.594300000000007,0.6200479362860805,2.257952363957587,348.446,3.8557000000000032,0.0,8.678528731747289
50,13,COCCc1ccc(Cc2ccc(CCC3CC[NH+](C)CC3)cc2)cc1,7.589000000000006,0.7693571899992587,2.9519434570749965,352.54200000000003,3.3236000000000017,0.0,8.678484249292136
50,41,COCc1nc(-c2ccc(-c3nc(OC)cs3)cc2)cs1,7.564600000000004,0.7105603129366123,2.413036306434691,318.423,4.088600000000002,0.0,8.678079263700653
99,5,C[NH+]1CCC(N(CCC2CCCCC2)C(=O)c2ccc(C(C)(C)C)cc2)CC1,7.592100000000008,0.8117233797377094,3.2023125105828187,385.61600000000016,4.073800000000003,0.0,8.677730438810581
24,5,COc1cc([C@@H]2C[C@H]2C(=O)N2CCC(C(=O)[O-])CC2)cc(C2(O)CCCCC2)c1,7.632800000000002,0.8158153205974006,3.6312817807765914,400.49500000000023,1.938899999999999,0.0,8.677579482221043
19,4,COc1cc(Cc2scc(C=O)c2C(C)(C)C)cc(OC)c1,7.5664000000000105,0.7632507902014731,2.7002495110329114,318.43800000000005,4.466100000000004,0.0,8.677512594234868
7,7,NC(=O)CCc1ccc(-c2cc(C(F)F)ccn2)cc1C(F)F,7.538500000000004,0.8145476631858902,2.685161750995812,326.293,4.041700000000001,0.0,8.677257656493367
42,10,COCc1ccc(Cc2ccc(Cc3cc(CCCC(N)=O)ccn3)cc2)cc1,7.6124000000000045,0.565527794995562,2.179343492949796,388.511,4.217600000000003,0.0,8.677229548202806
50,39,COc1ccc(Cc2nc(-c3ccc(OC)cc3)cs2)cc1,7.518700000000007,0.6988112813275589,1.7696122994944474,311.406,4.4181000000000035,0.0,8.676481604967789
67,46,COCCc1cc(-c2cc(-c3cc(OC)ccn3)ccn2)ccn1,7.559300000000003,0.696227651496197,2.3107112655284805,321.38,3.403100000000002,0.0,8.676342699195253
36,25,COc1ccc(C[C@H](OC)c2c(OC)cccc2OC)cc1OC,7.56160000000001,0.7382384734458449,2.5498897210632236,332.3960000000001,3.651200000000003,0.0,8.675730264616611
27,2,COc1ccc(CCCNC(=O)c2c[nH]c3cccc(F)c23)cc1,7.5372000000000074,0.6790463004680503,2.0103759478027268,326.37100000000004,3.678200000000002,0.0,8.67568555545376
98,3,COc1ccc(C(=O)c2cncnc2)cc1-c1ccc(C)cc1,7.5789000000000115,0.6897676018069856,2.0045257869598476,304.34900000000005,3.691620000000002,0.0,8.675521149909873
78,32,COc1ccnc(Cc2ccnc(Cc3ccnc(OC)c3)c2)c1,7.567300000000006,0.6981761328818961,2.4089991776163906,321.38000000000005,3.070400000000001,0.0,8.675488148679314
60,56,COCCc1cccc(Cc2cccc(OC)c2OC)c1COC,7.548000000000007,0.70344124042064,2.2431599533112845,330.4240000000001,3.629900000000003,0.0,8.6754046248792
97,18,CC(C)(C)CCc1ccc(CCc2cc(C[NH3+])cc(C[NH3+])c2)cc1,7.600800000000004,0.7859820708222682,3.1918406111082733,326.528,2.9343000000000004,0.0,8.67460697430031
55,9,COCc1cc(Cc2ccc(Cc3ccccn3)c(OC)c2)ccn1,7.572200000000005,0.6588733890081826,2.271737010676116,334.41900000000004,3.813200000000002,0.0,8.674462993436485
98,8,CO[C@@H](Cc1cccc(C)c1)c1cc2cc(C)c(C)cc2[nH]c1=O,7.570100000000012,0.7744362854251607,2.829265840466208,321.42,4.383560000000004,0.0,8.67439155866597
96,34,Cc1ccc(-c2ccc(-c3cc(CC[C@](C)(O)C(=O)[O-])ccn3)cc2)cc1,7.595800000000004,0.7327788196647055,2.880450085388958,360.433,3.1575200000000017,0.0,8.67414440129346
73,8,CC(C)(C)CC(=O)CS(=O)(=O)c1ccc(CC(=O)c2ccccn2)cc1,7.567700000000003,0.6957923906051998,2.417356466711764,373.47400000000005,3.2860000000000023,0.0,8.673860548631428
71,51,NC(=O)Cc1cc(-c2cc(-c3cc(C=O)ccn3)ccn2)ccn1,7.563400000000001,0.7258112388152876,2.524130462852895,318.336,2.0458999999999996,0.0,8.673338947229755
34,12,CCCN(CCc1cc(CC(F)(F)F)ccn1)CC(C)(C)C,7.57370000000001,0.7367489593562293,2.667198976482714,316.41100000000006,4.4870000000000045,0.0,8.672781713344634
72,12,COCc1ccc(Cc2cc(CC(N)=O)cc(OC)c2)cc1-c1ccc(C)cc1,7.586300000000008,0.619668912281152,2.236914264860811,389.4950000000001,4.435620000000004,0.0,8.672443029654502
87,5,CCCc1ccc(CC2CCN(c3cccnn3)CC2)cc1,7.578400000000009,0.8377445797479472,2.11139601990865,295.43,3.888200000000003,0.0,8.672399722778435
55,6,COCc1ccc(Cc2nc(-c3ccccn3)cs2)c(OC)c1,7.551800000000007,0.6878077713290938,2.233385237956613,326.42100000000005,3.9509000000000025,0.0,8.672365361868893
91,15,C#CCc1ccc(-c2ccc(-c3nc(CC(N)=O)cs3)cc2)cc1CC(N)=O,7.631500000000006,0.6078279309541988,2.6315652856558476,389.4800000000001,2.7084,0.0,8.672257436911522
50,8,COCc1ccc(Cc2cc(OC)cc(-c3cc(OC)ccn3)c2)cc1,7.567300000000008,0.6294797055892906,2.0701057971559695,349.43,4.503000000000004,0.0030000000000036664,8.672029273079053
52,15,NC(=O)CCc1ccc(CCc2nc(CCC(N)=O)cs2)cc1,7.529600000000004,0.7321240008514395,2.24218640019277,331.441,1.7640999999999993,0.0,8.671443360406446
42,9,COCc1ccc(Cc2cc(Cc3ccc(OC)cc3)ccn2)cc1,7.546000000000005,0.6413053438422793,1.9536984437635763,333.431,4.418200000000003,0.0,8.671282827544786
13,17,NC(=O)CCCc1ccnc(CCc2ccnc(CC(N)=O)c2)c1,7.557100000000004,0.7181441659429577,2.4498219442615117,326.40000000000003,1.0975999999999997,0.0,8.671189888545332
52,7,NC(=O)CCc1ccc(CCN(CC(N)=O)CC2CCCCC2)cc1,7.551900000000006,0.6796242347192738,2.2120830888310294,345.48700000000014,2.0145999999999997,0.0,8.67050380847654
68,5,CN1CC[C@@H](OCCc2ccnc(Cc3ccc(C(C)(C)C)cc3)c2)C1=O,7.579100000000004,0.7816889323857749,2.9964498829598085,366.5050000000001,3.759700000000003,0.0,8.670299477896911
68,12,NC(=O)Cc1cc(-c2cc(C=O)ccn2)ccc1Cc1cc(C=O)ccn1,7.6182000000000025,0.6525109169960943,2.7490458419579014,359.38500000000005,2.387200000000001,0.0,8.66955087430226
77,13,C#CCc1ccc(-c2ccnc(CC(N)=O)c2CC(N)=O)cc1,7.5852000000000075,0.778073679625732,2.7324568402815252,307.35299999999995,0.9798999999999998,0.0,8.66950807982612
41,5,CCc1ccc(Cc2cc(CC(N)=S)ccn2)cc1-c1ccccn1,7.575100000000003,0.6814342757791052,2.467853159253565,347.487,4.125400000000003,0.0,8.6690318219642
52,8,NC(=O)Cc1ccc(CCc2ccc(CC3CCCCC3)cc2)cc1,7.5882000000000085,0.7878849184855369,1.9075774743220588,335.49100000000004,4.622400000000004,0.12240000000000428,8.668984711810568
80,11,CCCc1cc(-c2cc(-c3cc(CC(=O)[O-])ccn3)ccn2)ccn1,7.594700000000002,0.6926107512383798,2.723737774638181,332.383,2.4505,0.0,8.668631598155375
91,14,NC(=O)Cc1ccc(-c2nc(-c3nc(CC(N)=O)cs3)cs2)cc1,7.556400000000002,0.7014326075986194,2.388947736116716,358.448,1.9891999999999996,0.0,8.66822153018764
